94 5
{'Survive': 0, 'Schedule': 0, 'Execution': 0, 'Endtime': 16, 'Invalid': 80, 'Global Episode': 0, 'Reward': -20.0}
{'Survive': 0, 'Schedule': 32, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 183000, 'Reward': 56.749999999999986}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 184000, 'Reward': 54.13333333333332}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 185000, 'Reward': 54.029166666666654}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 186000, 'Reward': 55.570833333333326}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 187000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 26, 'Execution': 49, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 188000, 'Reward': 46.73333333333333}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 189000, 'Reward': 55.670833333333334}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 190000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 191000, 'Reward': 56.404166666666654}
{'Survive': 0, 'Schedule': 26, 'Execution': 45, 'Endtime': 21, 'Invalid': 49, 'Global Episode': 192000, 'Reward': 39.2125}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 193000, 'Reward': 55.46666666666666}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 194000, 'Reward': 50.633333333333326}
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 195000, 'Reward': 55.46249999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 49, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 196000, 'Reward': 46.3}
{'Survive': 0, 'Schedule': 30, 'Execution': 56, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 197000, 'Reward': 56.7125}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 198000, 'Reward': 56.12916666666667}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 199000, 'Reward': 52.654166666666654}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 200000, 'Reward': 53.42083333333332}
Checkpoint saved to ckpt/sim201722443066_200000.pth
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 201000, 'Reward': 52.08749999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 49, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 202000, 'Reward': 46.3}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 203000, 'Reward': 52.795833333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 204000, 'Reward': 52.08749999999999}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 205000, 'Reward': 55.46666666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 206000, 'Reward': 52.795833333333334}
{'Survive': 0, 'Schedule': 23, 'Execution': 44, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 207000, 'Reward': 41.89583333333333}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 208000, 'Reward': 54.13333333333332}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 209000, 'Reward': 56.33333333333332}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 210000, 'Reward': 53.47916666666666}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 211000, 'Reward': 54.13333333333332}
{'Survive': 0, 'Schedule': 29, 'Execution': 60, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 212000, 'Reward': 61.670833333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 213000, 'Reward': 56.670833333333334}
{'Survive': 0, 'Schedule': 26, 'Execution': 47, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 214000, 'Reward': 44.94583333333333}
{'Survive': 0, 'Schedule': 22, 'Execution': 42, 'Endtime': 21, 'Invalid': 45, 'Global Episode': 215000, 'Reward': 36.85416666666667}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 216000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 217000, 'Reward': 46.65}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 218000, 'Reward': 56.404166666666654}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 219000, 'Reward': 56.670833333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 220000, 'Reward': 56.608333333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 221000, 'Reward': 53.27916666666666}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 222000, 'Reward': 56.404166666666654}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 223000, 'Reward': 56.08333333333332}
{'Survive': 0, 'Schedule': 25, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 224000, 'Reward': 54.35416666666667}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 225000, 'Reward': 54.13333333333332}
{'Survive': 0, 'Schedule': 26, 'Execution': 50, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 226000, 'Reward': 49.4}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 227000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 228000, 'Reward': 55.670833333333334}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 229000, 'Reward': 55.400000000000006}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 230000, 'Reward': 56.33333333333332}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 231000, 'Reward': 49.941666666666656}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 232000, 'Reward': 55.7125}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 233000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 234000, 'Reward': 51.4625}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 235000, 'Reward': 56.50416666666667}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 236000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 237000, 'Reward': 56.50416666666667}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 238000, 'Reward': 54.23749999999998}
{'Survive': 0, 'Schedule': 26, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 239000, 'Reward': 54.89583333333333}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 240000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 241000, 'Reward': 55.670833333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 242000, 'Reward': 56.06666666666667}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 243000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 244000, 'Reward': 56.983333333333334}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 245000, 'Reward': 55.45833333333333}
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 246000, 'Reward': 55.46249999999999}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 247000, 'Reward': 56.670833333333334}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 248000, 'Reward': 55.670833333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 249000, 'Reward': 53.666666666666664}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 250000, 'Reward': 54.23749999999998}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 251000, 'Reward': 56.670833333333334}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 252000, 'Reward': 54.13333333333332}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 61, 'Global Episode': 253000, 'Reward': 90.71250000000002}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 254000, 'Reward': 55.7125}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 255000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 25, 'Execution': 50, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 256000, 'Reward': 47.3}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 257000, 'Reward': 55.608333333333334}
{'Survive': 0, 'Schedule': 32, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 258000, 'Reward': 56.749999999999986}
{'Survive': 0, 'Schedule': 42, 'Execution': 84, 'Endtime': 41, 'Invalid': 69, 'Global Episode': 259000, 'Reward': 79.2125}
{'Survive': 0, 'Schedule': 44, 'Execution': 91, 'Endtime': 41, 'Invalid': 67, 'Global Episode': 260000, 'Reward': 87.87916666666668}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 261000, 'Reward': 56.50416666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 56, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 262000, 'Reward': 55.108333333333334}
{'Survive': 0, 'Schedule': 32, 'Execution': 57, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 263000, 'Reward': 59.529166666666654}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 264000, 'Reward': 52.58749999999999}
{'Survive': 0, 'Schedule': 27, 'Execution': 56, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 265000, 'Reward': 55.004166666666656}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 266000, 'Reward': 54.75833333333333}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 267000, 'Reward': 56.404166666666654}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 268000, 'Reward': 54.775}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 62, 'Global Episode': 269000, 'Reward': 90.4}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 270000, 'Reward': 50.883333333333326}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 271000, 'Reward': 51.42083333333332}
{'Survive': 0, 'Schedule': 26, 'Execution': 50, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 272000, 'Reward': 47.96666666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 273000, 'Reward': 56.670833333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 274000, 'Reward': 51.49999999999999}
{'Survive': 0, 'Schedule': 27, 'Execution': 50, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 275000, 'Reward': 49.4875}
{'Survive': 0, 'Schedule': 44, 'Execution': 91, 'Endtime': 41, 'Invalid': 67, 'Global Episode': 276000, 'Reward': 87.525}
{'Survive': 0, 'Schedule': 24, 'Execution': 44, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 277000, 'Reward': 40.31666666666666}
{'Survive': 0, 'Schedule': 25, 'Execution': 55, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 278000, 'Reward': 54.35416666666667}
{'Survive': 0, 'Schedule': 46, 'Execution': 91, 'Endtime': 41, 'Invalid': 62, 'Global Episode': 279000, 'Reward': 89.52500000000002}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 280000, 'Reward': 56.608333333333334}
{'Survive': 0, 'Schedule': 47, 'Execution': 95, 'Endtime': 41, 'Invalid': 59, 'Global Episode': 281000, 'Reward': 94.79583333333336}
{'Survive': 0, 'Schedule': 44, 'Execution': 89, 'Endtime': 41, 'Invalid': 65, 'Global Episode': 282000, 'Reward': 85.81666666666668}
{'Survive': 0, 'Schedule': 42, 'Execution': 83, 'Endtime': 41, 'Invalid': 71, 'Global Episode': 283000, 'Reward': 77.77500000000002}
{'Survive': 0, 'Schedule': 22, 'Execution': 41, 'Endtime': 16, 'Invalid': 34, 'Global Episode': 284000, 'Reward': 37.925}
{'Survive': 0, 'Schedule': 47, 'Execution': 93, 'Endtime': 41, 'Invalid': 59, 'Global Episode': 285000, 'Reward': 93.58750000000003}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 286000, 'Reward': 51.004166666666656}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 47, 'Global Episode': 287000, 'Reward': 45.94583333333333}
{'Survive': 0, 'Schedule': 22, 'Execution': 41, 'Endtime': 16, 'Invalid': 34, 'Global Episode': 288000, 'Reward': 37.8625}
{'Survive': 0, 'Schedule': 25, 'Execution': 46, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 289000, 'Reward': 42.862500000000004}
{'Survive': 0, 'Schedule': 20, 'Execution': 40, 'Endtime': 16, 'Invalid': 36, 'Global Episode': 290000, 'Reward': 36.025}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 291000, 'Reward': 53.50000000000001}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 62, 'Global Episode': 292000, 'Reward': 90.48333333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 45, 'Endtime': 21, 'Invalid': 41, 'Global Episode': 293000, 'Reward': 41.90416666666667}
{'Survive': 0, 'Schedule': 19, 'Execution': 39, 'Endtime': 16, 'Invalid': 38, 'Global Episode': 294000, 'Reward': 34.4}
{'Survive': 0, 'Schedule': 25, 'Execution': 46, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 295000, 'Reward': 42.75833333333334}
{'Survive': 0, 'Schedule': 31, 'Execution': 60, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 296000, 'Reward': 62.54583333333333}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 297000, 'Reward': 56.33333333333332}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 62, 'Global Episode': 298000, 'Reward': 90.4625}
{'Survive': 0, 'Schedule': 20, 'Execution': 40, 'Endtime': 16, 'Invalid': 36, 'Global Episode': 299000, 'Reward': 36.025}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 300000, 'Reward': 56.02083333333333}
Checkpoint saved to ckpt/sim201722448516_300000.pth
{'Survive': 0, 'Schedule': 27, 'Execution': 50, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 301000, 'Reward': 47.629166666666656}
{'Survive': 0, 'Schedule': 20, 'Execution': 41, 'Endtime': 16, 'Invalid': 35, 'Global Episode': 302000, 'Reward': 37.31666666666666}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 303000, 'Reward': 56.42083333333333}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 304000, 'Reward': 53.666666666666664}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 305000, 'Reward': 55.23333333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 306000, 'Reward': 55.47916666666667}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 307000, 'Reward': 56.02083333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 50, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 308000, 'Reward': 50.254166666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 309000, 'Reward': 51.42083333333332}
{'Survive': 0, 'Schedule': 24, 'Execution': 46, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 310000, 'Reward': 43.5875}
{'Survive': 0, 'Schedule': 20, 'Execution': 40, 'Endtime': 16, 'Invalid': 37, 'Global Episode': 311000, 'Reward': 35.87916666666666}
{'Survive': 0, 'Schedule': 24, 'Execution': 46, 'Endtime': 21, 'Invalid': 41, 'Global Episode': 312000, 'Reward': 42.56666666666667}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 313000, 'Reward': 56.02083333333333}
{'Survive': 0, 'Schedule': 44, 'Execution': 89, 'Endtime': 41, 'Invalid': 65, 'Global Episode': 314000, 'Reward': 85.87916666666668}
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 315000, 'Reward': 51.49999999999999}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 316000, 'Reward': 56.02083333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 317000, 'Reward': 55.791666666666664}
{'Survive': 0, 'Schedule': 25, 'Execution': 49, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 318000, 'Reward': 47.9}
{'Survive': 0, 'Schedule': 44, 'Execution': 89, 'Endtime': 41, 'Invalid': 65, 'Global Episode': 319000, 'Reward': 85.87916666666668}
{'Survive': 0, 'Schedule': 48, 'Execution': 98, 'Endtime': 41, 'Invalid': 54, 'Global Episode': 320000, 'Reward': 100.23333333333335}
{'Survive': 0, 'Schedule': 24, 'Execution': 46, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 321000, 'Reward': 43.5875}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 322000, 'Reward': 51.462499999999984}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 323000, 'Reward': 56.42083333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 324000, 'Reward': 53.12500000000001}
{'Survive': 0, 'Schedule': 44, 'Execution': 91, 'Endtime': 41, 'Invalid': 67, 'Global Episode': 325000, 'Reward': 87.525}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 326000, 'Reward': 53.93750000000001}
{'Survive': 0, 'Schedule': 46, 'Execution': 86, 'Endtime': 41, 'Invalid': 57, 'Global Episode': 327000, 'Reward': 86.02083333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 328000, 'Reward': 56.42083333333333}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 329000, 'Reward': 56.02083333333333}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 330000, 'Reward': 56.02083333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 331000, 'Reward': 52.695833333333326}
{'Survive': 0, 'Schedule': 47, 'Execution': 89, 'Endtime': 41, 'Invalid': 50, 'Global Episode': 332000, 'Reward': 91.65000000000002}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 333000, 'Reward': 56.33333333333332}
{'Survive': 0, 'Schedule': 48, 'Execution': 98, 'Endtime': 41, 'Invalid': 54, 'Global Episode': 334000, 'Reward': 100.23333333333335}
{'Survive': 0, 'Schedule': 24, 'Execution': 46, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 335000, 'Reward': 43.5875}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 336000, 'Reward': 54.62499999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 46, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 337000, 'Reward': 44.7125}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 338000, 'Reward': 55.5625}
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 339000, 'Reward': 53.46249999999999}
{'Survive': 0, 'Schedule': 20, 'Execution': 40, 'Endtime': 16, 'Invalid': 36, 'Global Episode': 340000, 'Reward': 36.025}
